mission_rate,arm,policy,layout_id,seed,missions_total,missions_completed,unfinished_at_cap,miss_rate,mean_charge_delay_min,f12_Z,safety_violations,charge_sessions
1.1,concentrated,B3_no_reservation,2,16,1072,1072,0,0.0,1.3758454106280193,2.765419015866094,0,1035
1.1,concentrated,B3_no_reservation,2,17,1155,1155,0,0.0,1.3588184187662902,2.779544149162295,0,1151
1.1,concentrated,B3_no_reservation,2,18,1126,1126,0,0.0,1.368695652173913,2.788209363099551,0,1150
1.1,concentrated,B3_no_reservation,3,19,1068,1068,0,0.0,1.403174603174603,2.785073224195121,0,945
1.1,concentrated,B3_no_reservation,3,20,1121,1121,0,0.0,1.4260780287474333,2.770155623062906,0,974
1.1,concentrated,B3_no_reservation,3,21,1104,1104,0,0.0,1.3987667009249742,2.783366458754093,0,973
1.1,concentrated,B3_no_reservation,3,22,1113,1113,0,0.0,1.4012605042016806,2.7755213393155236,0,952
1.1,concentrated,B3_no_reservation,3,23,1069,1069,0,0.0,1.3435194942044257,2.779387361997731,0,949
1.1,concentrated,B3_no_reservation,3,24,1072,1072,0,0.0,1.408450704225352,2.772599556546922,0,923
1.1,concentrated,B3_no_reservation,4,25,1097,1097,0,0.0,1.3442760942760943,2.7817565463608225,0,1188
1.1,concentrated,B3_no_reservation,4,26,1081,1081,0,0.0,1.3546712802768166,2.7717789688437056,0,1156
1.1,concentrated,B3_no_reservation,4,27,1100,1100,0,0.0,1.3400525854513585,2.7720876692451952,0,1141
1.1,concentrated,B3_no_reservation,4,28,1051,1051,0,0.0,1.3564173591874422,2.7728636658246018,0,1083
1.1,concentrated,B3_no_reservation,4,29,1184,1184,0,0.0,1.3355704697986577,2.7634052734740164,0,1192
1.1,concentrated,B3_no_reservation,4,30,1060,1060,0,0.0,1.362773029439696,2.7659617851490568,0,1053
1.1,distributed,B3_no_reservation,0,1,1084,1084,0,0.0,1.008058017727639,2.2468805388738167,0,1241
1.1,distributed,B3_no_reservation,0,2,1126,1126,0,0.0,1.0084291187739463,2.2549245695087294,0,1305
1.1,distributed,B3_no_reservation,0,3,1115,1115,0,0.0,1.0064464141821112,2.2539037598402105,0,1241
1.1,distributed,B3_no_reservation,0,4,1126,1126,0,0.0,1.0054517133956387,2.2479529209895204,0,1284
1.1,distributed,B3_no_reservation,0,5,1078,1078,0,0.0,1.0089068825910932,2.236289365098346,0,1235
1.1,distributed,B3_no_reservation,0,6,1180,1180,0,0.0,1.0029261155815654,2.2442297394396515,0,1367
1.1,distributed,B3_no_reservation,1,7,1057,1057,0,0.0,1.0385694249649369,2.267885332873247,0,1426
1.1,distributed,B3_no_reservation,1,8,1113,1113,0,0.0,1.0442477876106195,2.302900490939131,0,1469
1.1,distributed,B3_no_reservation,1,9,1065,1065,0,0.0,1.032520325203252,2.274248002672144,0,1476
1.1,distributed,B3_no_reservation,1,10,1132,1132,0,0.0,1.042,2.2880687987360817,0,1500
1.1,distributed,B3_no_reservation,1,11,1110,1110,0,0.0,1.037108125399872,2.2828377926934724,0,1563
1.1,distributed,B3_no_reservation,1,12,1060,1060,0,0.0,1.038647342995169,2.275753503108826,0,1449
1.1,distributed,B3_no_reservation,2,13,1096,1096,0,0.0,1.0194986072423398,2.2478084202626816,0,1436
1.1,distributed,B3_no_reservation,2,14,1120,1120,0,0.0,1.017088174982912,2.2406867554443224,0,1463
1.1,distributed,B3_no_reservation,2,15,1091,1091,0,0.0,1.0221606648199446,2.2710450037181973,0,1444
1.1,distributed,B3_no_reservation,2,16,1072,1072,0,0.0,1.0226628895184136,2.2435087139427003,0,1412
1.1,distributed,B3_no_reservation,2,17,1155,1155,0,0.0,1.016817593790427,2.2523287725943844,0,1546
1.1,distributed,B3_no_reservation,2,18,1126,1126,0,0.0,1.0219638242894056,2.2555953752948854,0,1548
1.1,distributed,B3_no_reservation,3,19,1068,1068,0,0.0,1.0046153846153847,2.214825327874575,0,1300
1.1,distributed,B3_no_reservation,3,20,1121,1121,0,0.0,1.009908536585366,2.215995033966297,0,1312
1.1,distributed,B3_no_reservation,3,21,1104,1104,0,0.0,1.010023130300694,2.2223653894652973,0,1297
1.1,distributed,B3_no_reservation,3,22,1113,1113,0,0.0,1.0045385779122542,2.220053893462258,0,1322
1.1,distributed,B3_no_reservation,3,23,1069,1069,0,0.0,1.0030792917628946,2.219093499349384,0,1299
1.1,distributed,B3_no_reservation,3,24,1072,1072,0,0.0,1.0048115477145148,2.227583560073028,0,1247
1.1,distributed,B3_no_reservation,4,25,1097,1097,0,0.0,1.0,2.2190089362050824,0,1457
1.1,distributed,B3_no_reservation,4,26,1081,1081,0,0.0,1.0,2.222934115649936,0,1505
1.1,distributed,B3_no_reservation,4,27,1100,1100,0,0.0,1.0,2.2279343268120684,0,1513
1.1,distributed,B3_no_reservation,4,28,1051,1051,0,0.0,1.0,2.2081272472658515,0,1428
1.1,distributed,B3_no_reservation,4,29,1184,1184,0,0.0,1.0,2.220021939049823,0,1624
1.1,distributed,B3_no_reservation,4,30,1060,1060,0,0.0,1.0,2.2115465631570315,0,1407
1.3,concentrated,B3_no_reservation,0,1,1288,1288,0,0.0,1.3721129170230966,2.789303931097118,0,1169
1.3,concentrated,B3_no_reservation,0,2,1329,1329,0,0.0,1.4020356234096691,2.7828098021854126,0,1179
1.3,concentrated,B3_no_reservation,0,3,1323,1323,0,0.0,1.4266211604095562,2.7896714737315307,0,1172
1.3,concentrated,B3_no_reservation,0,4,1313,1313,0,0.0,1.4136125654450262,2.7850402325509362,0,1146
1.3,concentrated,B3_no_reservation,0,5,1285,1285,0,0.0,1.4081272084805654,2.7771798072498526,0,1132
1.3,concentrated,B3_no_reservation,0,6,1376,1376,0,0.0,1.388621794871795,2.7925296499962142,0,1248
1.3,concentrated,B3_no_reservation,1,7,1244,1244,0,0.0,1.3361823361823362,2.7500221349382508,0,1404
1.3,concentrated,B3_no_reservation,1,8,1297,1297,0,0.0,1.3157547791694133,2.756147992864544,0,1517
1.3,concentrated,B3_no_reservation,1,9,1281,1281,0,0.0,1.3342447026657553,2.772683363569073,0,1463
1.3,concentrated,B3_no_reservation,1,10,1314,1314,0,0.0,1.3396481732070364,2.776080023684934,0,1478
1.3,concentrated,B3_no_reservation,1,11,1322,1322,0,0.0,1.3294194390084801,2.784067400884044,0,1533
1.3,concentrated,B3_no_reservation,1,12,1276,1276,0,0.0,1.3280276816608996,2.7595296941057024,0,1445
1.3,concentrated,B3_no_reservation,2,13,1316,1316,0,0.0,1.3790901835594573,2.7785160825048356,0,1253
1.3,concentrated,B3_no_reservation,2,14,1297,1297,0,0.0,1.3654901960784314,2.776259125595613,0,1275
1.3,concentrated,B3_no_reservation,2,15,1289,1289,0,0.0,1.3672814755412992,2.7904880091850455,0,1247
1.3,concentrated,B3_no_reservation,2,16,1248,1248,0,0.0,1.3812292358803986,2.775356470512118,0,1204
1.3,concentrated,B3_no_reservation,2,17,1340,1340,0,0.0,1.3677028051554208,2.792029522432933,0,1319
1.3,concentrated,B3_no_reservation,2,18,1340,1340,0,0.0,1.3799849510910458,2.804540596333224,0,1329
1.3,concentrated,B3_no_reservation,3,19,1284,1284,0,0.0,1.4028268551236749,2.785022447846944,0,1132
1.3,concentrated,B3_no_reservation,3,20,1308,1308,0,0.0,1.4261992619926198,2.766787441392884,0,1084
1.3,concentrated,B3_no_reservation,3,21,1292,1292,0,0.0,1.3977272727272727,2.797653776239657,0,1144
1.3,concentrated,B3_no_reservation,3,22,1313,1313,0,0.0,1.406840684068407,2.7908955764738717,0,1111
1.3,concentrated,B3_no_reservation,3,23,1279,1279,0,0.0,1.3485113835376532,2.782552100585688,0,1142
1.3,concentrated,B3_no_reservation,3,24,1277,1277,0,0.0,1.3972727272727272,2.784737888652491,0,1100
1.3,concentrated,B3_no_reservation,4,25,1281,1281,0,0.0,1.3423753665689149,2.7776379440128807,0,1364
1.3,concentrated,B3_no_reservation,4,26,1298,1298,0,0.0,1.3662280701754386,2.7761717333184537,0,1368
1.3,concentrated,B3_no_reservation,4,27,1293,1293,0,0.0,1.339194139194139,2.787334095446244,0,1365
1.3,concentrated,B3_no_reservation,4,28,1245,1245,0,0.0,1.3718152866242037,2.7715629738972156,0,1256
1.3,concentrated,B3_no_reservation,4,29,1380,1380,0,0.0,1.3371592539454806,2.764854337275075,0,1394
1.3,concentrated,B3_no_reservation,4,30,1267,1267,0,0.0,1.3666134185303513,2.7865823250266137,0,1252
1.3,distributed,B3_no_reservation,0,1,1288,1288,0,0.0,1.0066934404283803,2.25474409975107,0,1494
1.3,distributed,B3_no_reservation,0,2,1329,1329,0,0.0,1.0082961072112318,2.2640998119715583,0,1567
1.3,distributed,B3_no_reservation,0,3,1323,1323,0,0.0,1.0073431241655542,2.2573941993094246,0,1498
1.3,distributed,B3_no_reservation,0,4,1313,1313,0,0.0,1.0066050198150593,2.2496832408228515,0,1514
1.3,distributed,B3_no_reservation,0,5,1285,1285,0,0.0,1.0081855388813097,2.243133110349647,0,1466
1.3,distributed,B3_no_reservation,0,6,1376,1376,0,0.0,1.0037290242386576,2.2570469582005073,0,1609
1.3,distributed,B3_no_reservation,1,7,1244,1244,0,0.0,1.0399032648125757,2.271437012569488,0,1654
1.3,distributed,B3_no_reservation,1,8,1297,1297,0,0.0,1.0443433769187038,2.297355957396758,0,1759
1.3,distributed,B3_no_reservation,1,9,1281,1281,0,0.0,1.0355300859598855,2.275177041044733,0,1745
1.3,distributed,B3_no_reservation,1,10,1314,1314,0,0.0,1.0401561628555493,2.287820694920976,0,1793
1.3,distributed,B3_no_reservation,1,11,1322,1322,0,0.0,1.042128603104213,2.283960659399039,0,1804
1.3,distributed,B3_no_reservation,1,12,1276,1276,0,0.0,1.041237113402062,2.278397944774321,0,1746
1.3,distributed,B3_no_reservation,2,13,1316,1316,0,0.0,1.0197789412449099,2.2670535887032273,0,1719
1.3,distributed,B3_no_reservation,2,14,1297,1297,0,0.0,1.0178365937859608,2.2476095655372466,0,1738
1.3,distributed,B3_no_reservation,2,15,1289,1289,0,0.0,1.021889400921659,2.2683985870548056,0,1736
1.3,distributed,B3_no_reservation,2,16,1248,1248,0,0.0,1.022099447513812,2.2626013765897093,0,1629
1.3,distributed,B3_no_reservation,2,17,1340,1340,0,0.0,1.0183537263626252,2.252343488419834,0,1798
1.3,distributed,B3_no_reservation,2,18,1340,1340,0,0.0,1.021324354657688,2.254993111854686,0,1782
1.3,distributed,B3_no_reservation,3,19,1284,1284,0,0.0,1.0044416243654823,2.2250860738153184,0,1576
1.3,distributed,B3_no_reservation,3,20,1308,1308,0,0.0,1.0102960102960103,2.2295582144811537,0,1554
1.3,distributed,B3_no_reservation,3,21,1292,1292,0,0.0,1.0104166666666667,2.2265367737894692,0,1536
1.3,distributed,B3_no_reservation,3,22,1313,1313,0,0.0,1.0044416243654823,2.224486841785506,0,1576
1.3,distributed,B3_no_reservation,3,23,1279,1279,0,0.0,1.0044785668586051,2.2262169135744703,0,1563
1.3,distributed,B3_no_reservation,3,24,1277,1277,0,0.0,1.0058862001308044,2.2302754282002706,0,1529
1.3,distributed,B3_no_reservation,4,25,1281,1281,0,0.0,1.0,2.2229727034200053,0,1728
1.3,distributed,B3_no_reservation,4,26,1298,1298,0,0.0,1.0,2.2298603197973614,0,1772
1.3,distributed,B3_no_reservation,4,27,1293,1293,0,0.0,1.0,2.233461051559428,0,1727
1.3,distributed,B3_no_reservation,4,28,1245,1245,0,0.0,1.0,2.2171952113028195,0,1692
1.3,distributed,B3_no_reservation,4,29,1380,1380,0,0.0,1.0,2.216361256275221,0,1870
1.3,distributed,B3_no_reservation,4,30,1267,1267,0,0.0,1.0,2.220229436409488,0,1690
1.6,concentrated,B3_no_reservation,0,1,1589,1589,0,0.0,1.3719806763285025,2.8074919235550033,0,1449
1.6,concentrated,B3_no_reservation,0,2,1630,1630,0,0.0,1.41027445460943,2.8007453710488774,0,1421
1.6,concentrated,B3_no_reservation,0,3,1617,1617,0,0.0,1.4144144144144144,2.8006328342418767,0,1443
1.6,concentrated,B3_no_reservation,0,4,1613,1613,0,0.0,1.4066951566951567,2.8016931758517494,0,1404
1.6,concentrated,B3_no_reservation,0,5,1617,1617,0,0.0,1.410968660968661,2.7904374614556198,0,1404
1.6,concentrated,B3_no_reservation,0,6,1705,1705,0,0.0,1.4016064257028114,2.8077680995735586,0,1494
1.6,concentrated,B3_no_reservation,1,7,1570,1570,0,0.0,1.3365276211950394,2.788235875423136,0,1774
1.6,concentrated,B3_no_reservation,1,8,1546,1546,0,0.0,1.328499721137758,2.7705519776683065,0,1793
1.6,concentrated,B3_no_reservation,1,9,1570,1570,0,0.0,1.326111111111111,2.77844872387951,0,1800
1.6,concentrated,B3_no_reservation,1,10,1595,1595,0,0.0,1.3395196506550218,2.795439998893903,0,1832
1.6,concentrated,B3_no_reservation,1,11,1610,1610,0,0.0,1.3311582381729201,2.787881935847744,0,1839
1.6,concentrated,B3_no_reservation,1,12,1554,1554,0,0.0,1.3461321287408243,2.779768554323911,0,1771
1.6,concentrated,B3_no_reservation,2,13,1618,1618,0,0.0,1.3777070063694268,2.792338708681437,0,1570
1.6,concentrated,B3_no_reservation,2,14,1596,1596,0,0.0,1.3582652419861723,2.7854927648304204,0,1591
1.6,concentrated,B3_no_reservation,2,15,1594,1594,0,0.0,1.3807308970099668,2.7824269709087424,0,1505
1.6,concentrated,B3_no_reservation,2,16,1548,1548,0,0.0,1.3642951251646904,2.7849477668404115,0,1518
1.6,concentrated,B3_no_reservation,2,17,1649,1649,0,0.0,1.369949494949495,2.7898906303381272,0,1584
1.6,concentrated,B3_no_reservation,2,18,1666,1666,0,0.0,1.3717872086072922,2.8119951495713877,0,1673
1.6,concentrated,B3_no_reservation,3,19,1595,1595,0,0.0,1.4041937816341288,2.799218036354023,0,1383
1.6,concentrated,B3_no_reservation,3,20,1605,1605,0,0.0,1.4300595238095237,2.7897378811542293,0,1344
1.6,concentrated,B3_no_reservation,3,21,1566,1566,0,0.0,1.3892086330935252,2.7957064425105873,0,1390
1.6,concentrated,B3_no_reservation,3,22,1629,1629,0,0.0,1.411549707602339,2.797896359483536,0,1368
1.6,concentrated,B3_no_reservation,3,23,1578,1578,0,0.0,1.3635047067342505,2.7959392944649664,0,1381
1.6,concentrated,B3_no_reservation,3,24,1598,1598,0,0.0,1.4030064423765212,2.8080710406139415,0,1397
1.6,concentrated,B3_no_reservation,4,25,1578,1578,0,0.0,1.3462897526501767,2.789541263607023,0,1698
1.6,concentrated,B3_no_reservation,4,26,1594,1594,0,0.0,1.3768905021173623,2.801463714654058,0,1653
1.6,concentrated,B3_no_reservation,4,27,1583,1583,0,0.0,1.3440046565774155,2.8029135889169643,0,1718
1.6,concentrated,B3_no_reservation,4,28,1574,1574,0,0.0,1.3735849056603773,2.789133253713822,0,1590
1.6,concentrated,B3_no_reservation,4,29,1686,1686,0,0.0,1.3368606701940036,2.7857550293287754,0,1701
1.6,concentrated,B3_no_reservation,4,30,1525,1525,0,0.0,1.3711272247857613,2.7967633021633933,0,1517
1.6,distributed,B3_no_reservation,0,1,1589,1589,0,0.0,1.0064655172413792,2.2517865912274684,0,1856
1.6,distributed,B3_no_reservation,0,2,1630,1630,0,0.0,1.0067532467532467,2.2677909910805885,0,1925
1.6,distributed,B3_no_reservation,0,3,1617,1617,0,0.0,1.0070652173913044,2.264692185826984,0,1840
1.6,distributed,B3_no_reservation,0,4,1613,1613,0,0.0,1.0063492063492063,2.2589088668932096,0,1890
1.6,distributed,B3_no_reservation,0,5,1617,1617,0,0.0,1.0059620596205963,2.2491212174704787,0,1845
1.6,distributed,B3_no_reservation,0,6,1705,1705,0,0.0,1.004119464469619,2.2525583231528508,0,1942
1.6,distributed,B3_no_reservation,1,7,1570,1570,0,0.0,1.0353273669335845,2.2767997948581904,0,2123
1.6,distributed,B3_no_reservation,1,8,1546,1546,0,0.0,1.0448192771084337,2.2987846211589327,0,2075
1.6,distributed,B3_no_reservation,1,9,1570,1570,0,0.0,1.0363887609396591,2.2843240515287553,0,2171
1.6,distributed,B3_no_reservation,1,10,1595,1595,0,0.0,1.0405027932960893,2.2905484194359045,0,2148
1.6,distributed,B3_no_reservation,1,11,1610,1610,0,0.0,1.0456642066420665,2.288702972601823,0,2168
1.6,distributed,B3_no_reservation,1,12,1554,1554,0,0.0,1.041961338991042,2.2803045797022934,0,2121
1.6,distributed,B3_no_reservation,2,13,1618,1618,0,0.0,1.0216878830740217,2.263567788530082,0,2121
1.6,distributed,B3_no_reservation,2,14,1596,1596,0,0.0,1.0202702702702702,2.2531165830608058,0,2072
1.6,distributed,B3_no_reservation,2,15,1594,1594,0,0.0,1.020525059665871,2.2648734575436897,0,2095
1.6,distributed,B3_no_reservation,2,16,1548,1548,0,0.0,1.020246913580247,2.2677257140617972,0,2025
1.6,distributed,B3_no_reservation,2,17,1649,1649,0,0.0,1.019598906107566,2.253832126109561,0,2194
1.6,distributed,B3_no_reservation,2,18,1666,1666,0,0.0,1.0201557489693083,2.269155253326068,0,2183
1.6,distributed,B3_no_reservation,3,19,1595,1595,0,0.0,1.00408788962698,2.2337223107140183,0,1957
1.6,distributed,B3_no_reservation,3,20,1605,1605,0,0.0,1.0072576464489373,2.2257823729449226,0,1929
1.6,distributed,B3_no_reservation,3,21,1566,1566,0,0.0,1.0089005235602093,2.239610231166349,0,1910
1.6,distributed,B3_no_reservation,3,22,1629,1629,0,0.0,1.0041601664066562,2.225011764547305,0,1923
1.6,distributed,B3_no_reservation,3,23,1578,1578,0,0.0,1.004158004158004,2.232228549644282,0,1924
1.6,distributed,B3_no_reservation,3,24,1598,1598,0,0.0,1.0068027210884354,2.2364710607406932,0,1911
1.6,distributed,B3_no_reservation,4,25,1578,1578,0,0.0,1.0,2.234541529438273,0,2107
1.6,distributed,B3_no_reservation,4,26,1594,1594,0,0.0,1.0,2.225457979751381,0,2127
1.6,distributed,B3_no_reservation,4,27,1583,1583,0,0.0,1.0,2.232807053202616,0,2126
1.6,distributed,B3_no_reservation,4,28,1574,1574,0,0.0,1.0,2.225067687319601,0,2168
1.6,distributed,B3_no_reservation,4,29,1686,1686,0,0.0,1.0,2.2243938138316084,0,2303
1.6,distributed,B3_no_reservation,4,30,1525,1525,0,0.0,1.0,2.2368786236581464,0,2106
0.3,concentrated,B3_no_priority,0,1,286,286,0,0.0,1.36,2.703207252854467,0,275
0.3,concentrated,B3_no_priority,0,2,306,306,0,0.0,1.3264604810996563,2.6875378613917165,0,291
0.3,concentrated,B3_no_priority,0,3,307,307,0,0.0,1.4072727272727272,2.7032062239011334,0,275
0.3,concentrated,B3_no_priority,0,4,303,303,0,0.0,1.34375,2.698958143740498,0,288
0.3,concentrated,B3_no_priority,0,5,293,293,0,0.0,1.3506493506493507,2.6904015300750133,0,308
0.3,concentrated,B3_no_priority,0,6,331,331,0,0.0,1.3076923076923077,2.6993647478119684,0,325
0.3,concentrated,B3_no_priority,1,7,282,282,0,0.0,1.3116438356164384,2.637784470795149,0,292
0.3,concentrated,B3_no_priority,1,8,295,295,0,0.0,1.3034682080924855,2.691175639781097,0,346
0.3,concentrated,B3_no_priority,1,9,309,309,0,0.0,1.322674418604651,2.700590523725487,0,344
0.3,concentrated,B3_no_priority,1,10,332,332,0,0.0,1.3064935064935066,2.688772144222115,0,385
0.3,concentrated,B3_no_priority,1,11,313,313,0,0.0,1.2797783933518005,2.659548152055858,0,361
0.3,concentrated,B3_no_priority,1,12,267,267,0,0.0,1.3159722222222223,2.6843029447970634,0,288
0.3,concentrated,B3_no_priority,2,13,275,275,0,0.0,1.33852140077821,2.64198040582165,0,257
0.3,concentrated,B3_no_priority,2,14,311,311,0,0.0,1.4071428571428573,2.6866346931678353,0,280
0.3,concentrated,B3_no_priority,2,15,306,306,0,0.0,1.3194888178913737,2.6594907985210594,0,313
0.3,concentrated,B3_no_priority,2,16,285,285,0,0.0,1.330128205128205,2.7004981454838894,0,312
0.3,concentrated,B3_no_priority,2,17,314,314,0,0.0,1.3470031545741326,2.6774797118609763,0,317
0.3,concentrated,B3_no_priority,2,18,315,315,0,0.0,1.3448275862068966,2.680029263338427,0,319
0.3,concentrated,B3_no_priority,3,19,299,299,0,0.0,1.450199203187251,2.6975466232310987,0,251
0.3,concentrated,B3_no_priority,3,20,304,304,0,0.0,1.3741258741258742,2.68640152704776,0,286
0.3,concentrated,B3_no_priority,3,21,329,329,0,0.0,1.323076923076923,2.7015321010956157,0,325
0.3,concentrated,B3_no_priority,3,22,303,303,0,0.0,1.3563636363636364,2.653587217230383,0,275
0.3,concentrated,B3_no_priority,3,23,298,298,0,0.0,1.3159722222222223,2.694595171224587,0,288
0.3,concentrated,B3_no_priority,3,24,283,283,0,0.0,1.3295454545454546,2.6524040606213886,0,264
0.3,concentrated,B3_no_priority,4,25,289,289,0,0.0,1.3277027027027026,2.6919279163246896,0,296
0.3,concentrated,B3_no_priority,4,26,286,286,0,0.0,1.346938775510204,2.6560140621865047,0,294
0.3,concentrated,B3_no_priority,4,27,316,316,0,0.0,1.3312883435582823,2.72404052068602,0,326
0.3,concentrated,B3_no_priority,4,28,256,256,0,0.0,1.3665338645418326,2.67621368202078,0,251
0.3,concentrated,B3_no_priority,4,29,342,342,0,0.0,1.2893982808022924,2.653309081604397,0,349
0.3,concentrated,B3_no_priority,4,30,309,309,0,0.0,1.307936507936508,2.669129622961599,0,315
0.3,distributed,B3_no_priority,0,1,286,286,0,0.0,1.0120481927710843,2.1985733570570356,0,332
0.3,distributed,B3_no_priority,0,2,306,306,0,0.0,1.008595988538682,2.2009654220035397,0,349
0.3,distributed,B3_no_priority,0,3,307,307,0,0.0,1.0,2.186921059461176,0,345
0.3,distributed,B3_no_priority,0,4,303,303,0,0.0,1.0053619302949062,2.1931994630830203,0,373
0.3,distributed,B3_no_priority,0,5,293,293,0,0.0,1.012084592145015,2.185097336835008,0,331
0.3,distributed,B3_no_priority,0,6,331,331,0,0.0,1.0053191489361701,2.170792931737042,0,376
0.3,distributed,B3_no_priority,1,7,282,282,0,0.0,1.0110192837465564,2.193675063904264,0,363
0.3,distributed,B3_no_priority,1,8,295,295,0,0.0,1.0318627450980393,2.242051953738868,0,408
0.3,distributed,B3_no_priority,1,9,309,309,0,0.0,1.0173160173160174,2.240812562962529,0,462
0.3,distributed,B3_no_priority,1,10,332,332,0,0.0,1.0341880341880343,2.2549911760175565,0,468
0.3,distributed,B3_no_priority,1,11,313,313,0,0.0,1.0509259259259258,2.258855919012795,0,432
0.3,distributed,B3_no_priority,1,12,267,267,0,0.0,1.046242774566474,2.2164024009898364,0,346
0.3,distributed,B3_no_priority,2,13,275,275,0,0.0,1.0171428571428571,2.2101031069029218,0,350
0.3,distributed,B3_no_priority,2,14,311,311,0,0.0,1.0024570024570025,2.2117902897445,0,407
0.3,distributed,B3_no_priority,2,15,306,306,0,0.0,1.0217917675544794,2.24021570667779,0,413
0.3,distributed,B3_no_priority,2,16,285,285,0,0.0,1.0137741046831956,2.202515393137777,0,363
0.3,distributed,B3_no_priority,2,17,314,314,0,0.0,1.0176322418136021,2.202358628505167,0,397
0.3,distributed,B3_no_priority,2,18,315,315,0,0.0,1.025943396226415,2.2115523411871485,0,424
0.3,distributed,B3_no_priority,3,19,299,299,0,0.0,1.0,2.174055149979467,0,348
0.3,distributed,B3_no_priority,3,20,304,304,0,0.0,1.005586592178771,2.15861717351506,0,358
0.3,distributed,B3_no_priority,3,21,329,329,0,0.0,1.0121065375302662,2.1891458281339577,0,413
0.3,distributed,B3_no_priority,3,22,303,303,0,0.0,1.0054945054945055,2.140907298866785,0,364
0.3,distributed,B3_no_priority,3,23,298,298,0,0.0,1.0028328611898016,2.170624963452119,0,353
0.3,distributed,B3_no_priority,3,24,283,283,0,0.0,1.003003003003003,2.153442998640836,0,333
0.3,distributed,B3_no_priority,4,25,289,289,0,0.0,1.0,2.1871767584778334,0,394
0.3,distributed,B3_no_priority,4,26,286,286,0,0.0,1.0,2.172674010257732,0,398
0.3,distributed,B3_no_priority,4,27,316,316,0,0.0,1.0,2.1807493310665933,0,464
0.3,distributed,B3_no_priority,4,28,256,256,0,0.0,1.0,2.182238268795739,0,350
0.3,distributed,B3_no_priority,4,29,342,342,0,0.0,1.0,2.1946662793366762,0,479
0.3,distributed,B3_no_priority,4,30,309,309,0,0.0,1.0,2.1674107661638837,0,412
0.5,concentrated,B3_no_priority,0,1,463,463,0,0.0,1.3819951338199514,2.7530473542207696,0,411
0.5,concentrated,B3_no_priority,0,2,498,498,0,0.0,1.381057268722467,2.737155588036157,0,454
0.5,concentrated,B3_no_priority,0,3,502,502,0,0.0,1.3893617021276596,2.7359369171479244,0,470
0.5,concentrated,B3_no_priority,0,4,511,511,0,0.0,1.3549060542797495,2.7346529151501255,0,479
0.5,concentrated,B3_no_priority,0,5,477,477,0,0.0,1.392156862745098,2.7361957063220856,0,459
0.5,concentrated,B3_no_priority,0,6,539,539,0,0.0,1.3510204081632653,2.7116031894766577,0,490
0.5,concentrated,B3_no_priority,1,7,458,458,0,0.0,1.3005671077504726,2.6926686477822748,0,529
0.5,concentrated,B3_no_priority,1,8,495,495,0,0.0,1.293193717277487,2.684462860605694,0,573
0.5,concentrated,B3_no_priority,1,9,502,502,0,0.0,1.3079646017699116,2.7080042812671183,0,565
0.5,concentrated,B3_no_priority,1,10,514,514,0,0.0,1.3722222222222222,2.716409637522924,0,540
0.5,concentrated,B3_no_priority,1,11,512,512,0,0.0,1.3140916808149405,2.7482878785283056,0,589
0.5,concentrated,B3_no_priority,1,12,457,457,0,0.0,1.3127413127413128,2.726259339368183,0,518
0.5,concentrated,B3_no_priority,2,13,490,490,0,0.0,1.3666666666666667,2.739067036747434,0,480
0.5,concentrated,B3_no_priority,2,14,505,505,0,0.0,1.3490196078431373,2.7473609919871964,0,510
0.5,concentrated,B3_no_priority,2,15,477,477,0,0.0,1.346938775510204,2.7342659369070432,0,490
0.5,concentrated,B3_no_priority,2,16,494,494,0,0.0,1.3704453441295548,2.7241437303800318,0,494
0.5,concentrated,B3_no_priority,2,17,530,530,0,0.0,1.3540856031128405,2.7443252265223546,0,514
0.5,concentrated,B3_no_priority,2,18,519,519,0,0.0,1.3464991023339319,2.766794952426899,0,557
0.5,concentrated,B3_no_priority,3,19,481,481,0,0.0,1.4484412470023982,2.744108065334863,0,417
0.5,concentrated,B3_no_priority,3,20,515,515,0,0.0,1.4568181818181818,2.7521274174899597,0,440
0.5,concentrated,B3_no_priority,3,21,515,515,0,0.0,1.3576017130620985,2.7258208781546047,0,467
0.5,concentrated,B3_no_priority,3,22,496,496,0,0.0,1.3730684326710816,2.7201344205375952,0,453
0.5,concentrated,B3_no_priority,3,23,506,506,0,0.0,1.3253796095444685,2.737813133739955,0,461
0.5,concentrated,B3_no_priority,3,24,494,494,0,0.0,1.3802197802197802,2.7278687957177166,0,455
0.5,concentrated,B3_no_priority,4,25,488,488,0,0.0,1.331384015594542,2.7458082166341513,0,513
0.5,concentrated,B3_no_priority,4,26,489,489,0,0.0,1.3353535353535353,2.7120356689625216,0,495
0.5,concentrated,B3_no_priority,4,27,492,492,0,0.0,1.3584521384928716,2.731460083930543,0,491
0.5,concentrated,B3_no_priority,4,28,453,453,0,0.0,1.3747228381374723,2.6949736255304773,0,451
0.5,concentrated,B3_no_priority,4,29,553,553,0,0.0,1.300509337860781,2.735561992286232,0,589
0.5,concentrated,B3_no_priority,4,30,493,493,0,0.0,1.3478260869565217,2.7137912898967125,0,483
0.5,distributed,B3_no_priority,0,1,463,463,0,0.0,1.0101626016260163,2.21335620507943,0,492
0.5,distributed,B3_no_priority,0,2,498,498,0,0.0,1.0069204152249136,2.222919691346371,0,578
0.5,distributed,B3_no_priority,0,3,502,502,0,0.0,1.0016447368421053,2.220286673795694,0,608
