mission_rate,arm,policy,layout_id,seed,missions_total,missions_completed,unfinished_at_cap,miss_rate,mean_charge_delay_min,f12_Z,safety_violations,charge_sessions
0.5,distributed,ours_all_off,3,19,481,481,0,0.0,1.0116279069767442,2.055548979899273,0,86
0.5,distributed,ours_all_off,3,20,515,515,0,0.0,1.0555555555555556,2.0563262671116873,0,90
0.5,distributed,ours_all_off,3,21,515,515,0,0.0,1.0337078651685394,2.080308629385806,0,89
0.5,distributed,ours_all_off,3,22,496,496,0,0.0,1.0114942528735633,2.0558556533354673,0,87
0.5,distributed,ours_all_off,3,23,506,506,0,0.0,1.0119047619047619,2.0562986785032233,0,84
0.5,distributed,ours_all_off,3,24,494,494,0,0.0,1.0,2.067912532926834,0,88
0.5,distributed,ours_all_off,4,25,488,488,0,0.0,1.0,2.0625096316353897,0,84
0.5,distributed,ours_all_off,4,26,489,489,0,0.0,1.0,2.0424187757882444,0,88
0.5,distributed,ours_all_off,4,27,492,492,0,0.0,1.0,2.0502760298018803,0,91
0.5,distributed,ours_all_off,4,28,453,453,0,0.0,1.0,2.0546349162513593,0,81
0.5,distributed,ours_all_off,4,29,553,553,0,0.0,1.0,2.0522920633421418,0,94
0.5,distributed,ours_all_off,4,30,493,493,0,0.0,1.0,2.0611518399495092,0,87
0.7,concentrated,ours_all_off,0,1,677,677,0,0.0,1.381679389312977,2.1443068868000905,0,131
0.7,concentrated,ours_all_off,0,2,698,698,0,0.0,1.5555555555555556,2.143836471990452,0,135
0.7,concentrated,ours_all_off,0,3,704,704,0,0.0,1.583941605839416,2.156871197809104,0,137
0.7,concentrated,ours_all_off,0,4,732,732,0,0.0,1.489795918367347,2.1502510113579127,0,147
0.7,concentrated,ours_all_off,0,5,670,670,0,0.0,1.5303030303030303,2.1449981718841666,0,132
0.7,concentrated,ours_all_off,0,6,749,749,0,0.0,1.4899328859060403,2.1541012160574895,0,149
0.7,concentrated,ours_all_off,1,7,660,660,0,0.0,1.4838709677419355,2.1462866251533512,0,124
0.7,concentrated,ours_all_off,1,8,668,668,0,0.0,1.4915254237288136,2.141014722966382,0,118
0.7,concentrated,ours_all_off,1,9,696,696,0,0.0,1.4586466165413534,2.1468013775374617,0,133
0.7,concentrated,ours_all_off,1,10,727,727,0,0.0,1.4755244755244756,2.1391120533585664,0,143
0.7,concentrated,ours_all_off,1,11,714,714,0,0.0,1.4214285714285715,2.1324862600304826,0,140
0.7,concentrated,ours_all_off,1,12,654,654,0,0.0,1.5116279069767442,2.1603640928574346,0,129
0.7,concentrated,ours_all_off,2,13,706,706,0,0.0,1.5140845070422535,2.1549560289924674,0,142
0.7,concentrated,ours_all_off,2,14,724,724,0,0.0,1.5517241379310345,2.1695289264392743,0,145
0.7,concentrated,ours_all_off,2,15,685,685,0,0.0,1.5075757575757576,2.1493756301230427,0,132
0.7,concentrated,ours_all_off,2,16,679,679,0,0.0,1.476923076923077,2.133017698629156,0,130
0.7,concentrated,ours_all_off,2,17,744,744,0,0.0,1.4444444444444444,2.141400521174379,0,144
0.7,concentrated,ours_all_off,2,18,706,706,0,0.0,1.460431654676259,2.146020565512819,0,139
0.7,concentrated,ours_all_off,3,19,653,653,0,0.0,1.62015503875969,2.1554691283957763,0,129
0.7,concentrated,ours_all_off,3,20,721,721,0,0.0,1.5034013605442176,2.141817982902441,0,147
0.7,concentrated,ours_all_off,3,21,717,717,0,0.0,1.4927536231884058,2.1466062321868664,0,138
0.7,concentrated,ours_all_off,3,22,688,688,0,0.0,1.5307692307692307,2.1398298425276767,0,130
0.7,concentrated,ours_all_off,3,23,704,704,0,0.0,1.4538461538461538,2.138490339588826,0,130
0.7,concentrated,ours_all_off,3,24,674,674,0,0.0,1.4961832061068703,2.153225970883531,0,131
0.7,concentrated,ours_all_off,4,25,688,688,0,0.0,1.5037037037037038,2.157704722891534,0,135
0.7,concentrated,ours_all_off,4,26,688,688,0,0.0,1.4592592592592593,2.140548352711559,0,135
0.7,concentrated,ours_all_off,4,27,671,671,0,0.0,1.450381679389313,2.150713217434741,0,131
