mission_rate,arm,policy,layout_id,seed,missions_total,missions_completed,unfinished_at_cap,miss_rate,mean_charge_delay_min,p95_charge_delay_min,f12_Z,f12_cmax_term,f12_energy_term,f12_tardy_term,safety_violations,gate_binding_rate,mean_on_pad_queue_length,charge_sessions
0.5,concentrated,B3_partial_False,4,29,553,553,0,0.0,1.4579439252336448,2.0,2.142042670395706,1.002,1.1400426703957058,0.0,0,0.0,0.0,107
0.5,concentrated,B3_partial_False,4,30,493,493,0,0.0,1.5368421052631578,2.0,2.153227514699829,1.001,1.1522275146998293,0.0,0,0.0,0.0,95
0.5,distributed,B3_partial_False,0,1,463,463,0,0.0,1.0379746835443038,1.0,2.0254826456000394,1.0,1.0254826456000397,0.0,0,0.17590361445783131,0.0,79
0.5,distributed,B3_partial_False,0,2,498,498,0,0.0,1.0224719101123596,1.0,2.039533747356133,1.002,1.037533747356133,0.0,0,0.17472527472527472,0.0,89
0.5,distributed,B3_partial_False,0,3,502,502,0,0.0,1.0,1.0,2.0236134928390626,0.998,1.0256134928390626,0.0,0,0.19574468085106383,0.0,90
0.5,distributed,B3_partial_False,0,4,511,511,0,0.0,1.0,1.0,2.0327034459655486,1.001,1.031703445965549,0.0,0,0.14680851063829786,0.0,90
0.5,distributed,B3_partial_False,0,5,477,477,0,0.0,1.0120481927710843,1.0,2.024869771625833,0.999,1.025869771625833,0.0,0,0.19425287356321838,0.0,83
0.5,distributed,B3_partial_False,0,6,539,539,0,0.0,1.0103092783505154,1.0,2.0352700392048817,1.002,1.033270039204882,0.0,0,0.138,0.0,97
0.5,distributed,B3_partial_False,1,7,458,458,0,0.0,1.064102564102564,2.0,2.0235249555050956,1.0,1.0235249555050956,0.0,0,0.27125,0.0,78
0.5,distributed,B3_partial_False,1,8,495,495,0,0.0,1.1058823529411765,2.0,2.0546227418626053,1.002,1.052622741862605,0.0,0,0.2797752808988764,0.0,85
0.5,distributed,B3_partial_False,1,9,502,502,0,0.0,1.0344827586206897,1.0,2.0297550430782465,0.999,1.0307550430782464,0.0,0,0.302247191011236,0.0,87
0.5,distributed,B3_partial_False,1,10,514,514,0,0.0,1.0638297872340425,2.0,2.0301659395692284,1.002,1.0281659395692284,0.0,0,0.221875,0.0,94
0.5,distributed,B3_partial_False,1,11,512,512,0,0.0,1.0543478260869565,1.4500000000000028,2.0398371909463577,1.001,1.038837190946358,0.0,0,0.1870967741935484,0.0,92
0.5,distributed,B3_partial_False,1,12,457,457,0,0.0,1.1097560975609757,2.0,2.0098174240521005,1.002,1.0078174240521005,0.0,0,0.27349397590361446,0.0,82
0.5,distributed,B3_partial_False,2,13,490,490,0,0.0,1.0,1.0,2.0322944308032485,1.001,1.0312944308032486,0.0,0,0.1898876404494382,0.0,88
0.5,distributed,B3_partial_False,2,14,505,505,0,0.0,1.0113636363636365,1.0,2.01747039205693,1.002,1.01547039205693,0.0,0,0.22444444444444445,0.0,88
0.5,distributed,B3_partial_False,2,15,477,477,0,0.0,1.0120481927710843,1.0,2.035962677331411,0.995,1.0409626773314111,0.0,0,0.16117647058823528,0.0,83
0.5,distributed,B3_partial_False,2,16,494,494,0,0.0,1.0,1.0,2.0253637849756387,1.001,1.0243637849756388,0.0,0,0.2549450549450549,0.0,89
0.5,distributed,B3_partial_False,2,17,530,530,0,0.0,1.0217391304347827,1.0,2.008416466231128,1.001,1.007416466231128,0.0,0,0.20430107526881722,0.0,92
0.5,distributed,B3_partial_False,2,18,519,519,0,0.0,1.021505376344086,1.0,2.021771583079721,1.002,1.0197715830797212,0.0,0,0.17473684210526316,0.0,93
0.5,distributed,B3_partial_False,3,19,481,481,0,0.0,1.0,1.0,2.0256344369150234,1.001,1.0246344369150235,0.0,0,0.2202247191011236,0.0,87
0.5,distributed,B3_partial_False,3,20,515,515,0,0.0,1.032967032967033,1.0,2.021367430678558,1.002,1.0193674306785578,0.0,0,0.16451612903225807,0.0,91
0.5,distributed,B3_partial_False,3,21,515,515,0,0.0,1.010752688172043,1.0,2.025059586561275,1.002,1.0230595865612748,0.0,0,0.1726315789473684,0.0,93
0.5,distributed,B3_partial_False,3,22,496,496,0,0.0,1.0,1.0,2.0222406154733146,0.999,1.0232406154733147,0.0,0,0.22527472527472528,0.0,88
0.5,distributed,B3_partial_False,3,23,506,506,0,0.0,1.0114942528735633,1.0,2.009122229753852,1.002,1.0071222297538522,0.0,0,0.22386363636363638,0.0,87
0.5,distributed,B3_partial_False,3,24,494,494,0,0.0,1.0,1.0,2.021104749245784,0.999,1.022104749245784,0.0,0,0.2588888888888889,0.0,88
