rho,seed,t_r3a,L_r3a,block_r3a,t_r1,block_r1,t_c_analytic,L_c_analytic
0.9,1,6.580529174426123,1.3112340038727746,0.003375596904330644,11.447876843096212,0.08243548188569319,5.889167424374279,5.8695615372367875
0.9,2,7.025257345776523,1.4002628344426322,0.0037767209176033044,11.748239165610611,0.08587184657804849,5.889167424374279,5.8695615372367875
0.9,3,7.048575527048922,1.4052341241775967,0.004324235448865505,11.566737999969368,0.08417566952274515,5.889167424374279,5.8695615372367875
0.9,4,6.903202692228172,1.3778930958333115,0.0037138678454636583,11.507392774814027,0.08193441624198315,5.889167424374279,5.8695615372367875
0.9,5,6.914292408065338,1.3789407092713581,0.0033007103523775816,11.603183779159355,0.08419360158311345,5.889167424374279,5.8695615372367875
0.9,6,7.036107911933848,1.4064341929968502,0.0029886038950376038,11.727039615556137,0.08514953931052606,5.889167424374279,5.8695615372367875
0.9,7,7.084351275613196,1.4148923323607818,0.0030084334774531886,11.52811317039459,0.08222833449649,5.889167424374279,5.8695615372367875
0.9,8,7.127004822617527,1.419237099840961,0.003904448105436573,11.738370479049289,0.08617393943868804,5.889167424374279,5.8695615372367875
0.9,9,6.9909297007642435,1.397630053311952,0.003339870836444802,11.557119512504068,0.08282886360836174,5.889167424374279,5.8695615372367875
0.9,10,7.071839610898355,1.4065640362584653,0.0038418731192547094,11.719280759442842,0.08547093277817708,5.889167424374279,5.8695615372367875
0.9,11,6.707951365173431,1.331502187786539,0.002927797535356877,11.766104802111045,0.08515004904102137,5.889167424374279,5.8695615372367875
0.9,12,6.833641606739728,1.354830680553055,0.004751398563838138,11.368986534742847,0.07938640132669983,5.889167424374279,5.8695615372367875
0.9,13,7.244042160274268,1.4462732493526338,0.003982951325871117,11.484513057256024,0.0808664200439966,5.889167424374279,5.8695615372367875
0.9,14,7.033374778722091,1.4022932419916585,0.002815811357105807,11.558019789081731,0.08410476033602372,5.889167424374279,5.8695615372367875
0.9,15,6.854899210466839,1.371089503304434,0.0034199670305336623,11.598691621163297,0.08439637033140453,5.889167424374279,5.8695615372367875
1.0,1,15.622013934929353,3.025063969936563,0.03422207771094131,14.905581616660976,0.12358858702909625,14.303115310792851,13.876289152024444
1.0,2,15.236596484675553,2.9474640384386683,0.030934109159999407,14.993110356326572,0.12378716744913928,14.303115310792851,13.876289152024444
1.0,3,15.754194108543311,3.0360889052047098,0.03599750974608304,14.82518086521106,0.1228868466911929,14.303115310792851,13.876289152024444
1.0,4,15.384391776134285,2.978296524880384,0.034064699272576736,14.955169266699823,0.12365328472561835,14.303115310792851,13.876289152024444
1.0,5,14.774830411094904,2.864915640671499,0.030570143924859815,15.083518631273957,0.12717272868780158,14.303115310792851,13.876289152024444
1.0,6,16.09719025342728,3.1274997621399465,0.034064210115413225,14.796067939844374,0.12141909961700016,14.303115310792851,13.876289152024444
1.0,7,14.84208302982093,2.8702426386349993,0.031775229561940926,14.871305322113354,0.12250304235552521,14.303115310792851,13.876289152024444
1.0,8,15.337986204503283,2.9764286503144826,0.033168218158732034,15.0924164782963,0.12575387123064385,14.303115310792851,13.876289152024444
1.0,9,15.553436440217451,3.022082981727583,0.03231566055276011,14.971559341349085,0.12406953404486976,14.303115310792851,13.876289152024444
1.0,10,15.664210992979262,3.0268976596505173,0.03400050371116609,14.749679867818749,0.12104992816359346,14.303115310792851,13.876289152024444
1.0,11,15.264783712922155,2.944704112672432,0.031522418255928115,15.118916094414823,0.12652214193070224,14.303115310792851,13.876289152024444
1.0,12,14.823795419750692,2.8698103292353707,0.030702470143164455,15.054451435976734,0.12445705036345142,14.303115310792851,13.876289152024444
1.0,13,15.129056963923293,2.932564946021538,0.03142884642436716,15.161327052169147,0.12754752557653073,14.303115310792851,13.876289152024444
1.0,14,15.942319481641135,3.0796985318377614,0.03626874057426738,15.003487034841738,0.12601647071010513,14.303115310792851,13.876289152024444
1.0,15,14.871481235498383,2.888028385678979,0.025941117897959488,14.983315009310267,0.12541928604749317,14.303115310792851,13.876289152024444
1.1,1,23.92065490537008,4.335860427509431,0.09340033816783094,18.53734745038524,0.17052726091005943,23.70555442647305,21.45782655511549
1.1,2,24.2853085512515,4.383514829339331,0.09865881055194586,18.364388284116703,0.1669109947643979,23.70555442647305,21.45782655511549
1.1,3,24.063019696647114,4.336439628916222,0.09669992843543661,18.713170223074748,0.17088423992606036,23.70555442647305,21.45782655511549
1.1,4,24.181509870531887,4.372052181653625,0.09726817851666532,18.646437197357468,0.17211813914704183,23.70555442647305,21.45782655511549
1.1,5,24.173830109354583,4.362807139061234,0.0963753844493606,18.394656980955805,0.1661846586301962,23.70555442647305,21.45782655511549
1.1,6,24.173198973623887,4.374953146213878,0.09472925355234701,18.672825410928677,0.17000768929838525,23.70555442647305,21.45782655511549
1.1,7,23.6866817406921,4.296972267950539,0.09475290179921633,18.818436996288433,0.17453915891048913,23.70555442647305,21.45782655511549
1.1,8,23.683400456846282,4.295197502000141,0.09048419886666802,18.59786708513907,0.16818442250008425,23.70555442647305,21.45782655511549
1.1,9,24.36916857842368,4.400995048186987,0.10084557664840507,18.423341662204926,0.16729462423467673,23.70555442647305,21.45782655511549
1.1,10,23.97695374298122,4.327692819615419,0.09381867853206294,18.697099914919992,0.17023244509556376,23.70555442647305,21.45782655511549
1.1,11,24.053391296517688,4.342481026541627,0.0978481089340163,18.55839069757493,0.16892521156986867,23.70555442647305,21.45782655511549
1.1,12,23.874769690793503,4.313638895361341,0.0953819594302978,18.612969701447422,0.17059960794088125,23.70555442647305,21.45782655511549
1.1,13,24.18194768883071,4.377356687096829,0.09955578782336033,18.36102746654847,0.16727397870359123,23.70555442647305,21.45782655511549
