config,policy,layout_id,seed,missions_total,missions_completed,unfinished_at_cap,miss_rate,f12_Z,f12_cmax_term,f12_energy_term,f12_tardy_term,safety_violations,gate_binding_rate,mean_on_pad_queue_length,charge_sessions
density_scarce,baseline,2,18,811,811,0,0.0,1.9760096345285363,1.0,0.9760096345285362,0.0,0,0.29365079365079366,4.893,113
density_scarce,baseline,3,19,768,768,0,0.0,1.9451820584700368,1.017,0.928182058470037,0.0,0,0.3771186440677966,8.152409046214355,101
density_scarce,baseline,3,20,811,811,0,0.19852034525277434,2.088517165887359,1.074,0.9327409919795352,0.08177617390782356,0,0.3464566929133858,10.519553072625698,108
density_scarce,baseline,3,21,820,820,0,0.0,1.9390497379851666,1.007,0.9320497379851667,0.0,0,0.36,9.592850049652434,106
density_scarce,baseline,3,22,778,778,0,0.010282776349614395,1.9582122090715868,1.039,0.9187991954817747,0.0004130135898122514,0,0.3697478991596639,7.429258902791146,100
density_scarce,baseline,3,23,788,788,0,0.0,1.9403800430601459,1.01,0.9303800430601458,0.0,0,0.36885245901639346,8.005940594059405,104
density_scarce,baseline,3,24,766,766,0,0.0,1.9450816335361676,1.012,0.9330816335361675,0.0,0,0.3416666666666667,8.33399209486166,102
density_scarce,baseline,4,25,782,608,174,0.37468030690537085,4.483287548499766,1.135,0.887749309082727,2.460538239417039,0,0.30319148936170215,13.512775330396476,75
density_scarce,baseline,4,26,777,655,122,0.32947232947232946,3.7696013681443725,1.135,0.9139059276900602,1.7206954404543124,0,0.28846153846153844,12.23876651982379,85
density_scarce,baseline,4,27,789,665,124,0.4448669201520912,3.712573687042691,1.135,0.9066482047556246,1.670925482287067,0,0.28921568627450983,13.799118942731278,84
density_scarce,baseline,4,28,744,638,106,0.30510752688172044,3.103158193998656,1.135,0.9036636720960204,1.0644945219026358,0,0.30097087378640774,12.133920704845815,84
density_scarce,baseline,4,29,865,639,226,0.41965317919075146,5.029199700318142,1.135,0.9004654228031588,2.9937342775149833,0,0.3247422680412371,14.622907488986785,79
density_scarce,baseline,4,30,791,630,161,0.37041719342604296,4.15198106754681,1.135,0.8986092357480352,2.118371831798775,0,0.2871287128712871,14.503083700440529,82
density_scarce,jsq,0,1,785,785,0,0.0,2.0167528576842475,1.0,1.0167528576842475,0.0,0,0.2711864406779661,1.84,109
density_scarce,jsq,0,2,809,809,0,0.0,2.0136191505406167,1.002,1.0116191505406165,0.0,0,0.3305785123966942,3.7714570858283434,113
density_scarce,jsq,0,3,808,808,0,0.0,2.020543240710095,0.997,1.023543240710095,0.0,0,0.32083333333333336,2.774,113
density_scarce,jsq,0,4,822,822,0,0.0,1.983042191345668,1.0,0.9830421913456678,0.0,0,0.3055555555555556,4.979,114
density_scarce,jsq,0,5,760,760,0,0.0,2.033548672992902,1.001,1.0325486729929019,0.0,0,0.30869565217391304,2.5504495504495504,110
density_scarce,jsq,0,6,861,861,0,0.0,1.9664637945474033,1.004,0.9624637945474033,0.0,0,0.29259259259259257,6.090637450199203,118
density_scarce,jsq,1,7,730,730,0,0.0,1.998230204417996,1.001,0.9972302044179961,0.0,0,0.46875,3.2707292707292708,106
density_scarce,jsq,1,8,777,777,0,0.0,1.9953308067720925,1.0,0.9953308067720925,0.0,0,0.47844827586206895,2.433,107
density_scarce,jsq,1,9,794,794,0,0.0,1.9809447651551826,1.002,0.9789447651551826,0.0,0,0.46774193548387094,3.7325349301397206,109
density_scarce,jsq,1,10,842,842,0,0.0,1.9654574910525768,1.009,0.9564574910525769,0.0,0,0.46564885496183206,7.21605550049554,112
density_scarce,jsq,1,11,796,796,0,0.0,2.0147172969033034,1.001,1.0137172969033035,0.0,0,0.46153846153846156,2.917082917082917,114
density_scarce,jsq,1,12,746,746,0,0.0,2.030179599240685,1.0,1.030179599240685,0.0,0,0.4782608695652174,1.811,109
