layout_seed,rho,seed,t_r3b,t_conc,totalL_r3b,totalL_conc,block_r3b,block_conc
1,0.8,1,9.477291016751282,5.591630779204309,5.913171992427565,2.160661386141328,0.0106735880744514,5.55000555000555e-05
1,0.8,2,9.580818776709771,5.629453649311867,6.002680505746576,2.2060086192284367,0.01126541711178013,0.0004864827298630899
1,0.8,3,9.613589338897663,5.569168920073458,6.005809771222065,2.143758031215902,0.009236556143772638,2.7803264103205717e-05
1,0.8,4,9.644123202981897,5.7016975797426666,6.092671963105872,2.276264864879388,0.010640800343162352,5.5280687691754886e-05
1,0.8,5,9.472261802372072,5.774169287831786,5.87915443233692,2.344482332762,0.009640604944472348,8.328590663649866e-05
1,0.8,6,9.449704763972191,5.684399894615603,5.852751249642784,2.2540202589500713,0.01045305866796576,9.728437612919365e-05
1,0.8,7,9.700051999689958,5.567659070235037,6.157709516680388,2.141601704043487,0.011119541974201558,0.0
1,0.8,8,9.662214102797979,5.66451001318849,6.0900643287874825,2.243709988769817,0.010494212240937132,9.719387400896961e-05
1,0.8,9,9.54009843919004,5.56844094820379,5.9834015323461776,2.1422079450575913,0.009528968898890138,4.163775156141568e-05
1,0.8,10,9.488359375387994,5.685230616467781,5.91092437131265,2.251861181609825,0.009896022077885876,0.0
1,1.0,1,18.295743920321506,18.237638697579747,12.762225765968545,13.614519913212648,0.07414741474147414,0.029116343827003614
1,1.0,2,17.95042127608689,19.324647972690162,12.324173385116723,14.564005927904008,0.06732597945987068,0.0325313377818735
1,1.0,3,18.244597445790415,18.595490850688744,12.570356005317482,13.836573075147697,0.07087529480143516,0.029964426304461767
1,1.0,4,18.107979112045246,18.840576666831193,12.540503046168613,14.166322845257692,0.07084816034232376,0.02909534097833915
1,1.0,5,18.223226980114593,19.005703728715734,12.610073238464913,14.287396001126512,0.07080590642234477,0.03197871042856351
1,1.0,6,17.88754404615895,18.423932041321944,12.332058082565066,13.748419182057747,0.06691801236709818,0.026980137458573368
1,1.0,7,17.88508398816959,19.125726186478126,12.360565475134337,14.449938356577324,0.0676993115700644,0.03137025078508558
1,1.0,8,18.0275268951635,18.246120401053556,12.453435271059586,13.528302284823214,0.06736016750941126,0.02777684853756175
1,1.0,9,18.47185754145308,17.766110916909867,12.880722191304656,13.09499218436237,0.07466345676012942,0.028426644144644724
1,1.0,10,18.43834415533571,17.99069488059393,12.764989682742318,13.215878121896553,0.07380648029789362,0.026623602373022016
1,1.2,1,27.610986732297974,34.78755160422405,18.129273355097922,24.809304202164842,0.1793666570677467,0.1603703497334745
1,1.2,2,27.93317403177346,34.69161387626083,18.37961975607014,24.61428800763103,0.18402398623012714,0.15948529617896892
1,1.2,3,27.92699222254455,35.34821524104193,18.33371543435745,25.080671265334463,0.1825157221019777,0.1697659135296241
1,1.2,4,27.821215645311398,34.99893586974582,18.25311105274921,24.869724846891852,0.18018571814430878,0.16509539009724594
1,1.2,5,27.806817484908112,34.963556298302365,18.300028912401427,24.917508199969017,0.18422681459994272,0.162219374965183
1,1.2,6,27.857256964675972,35.531570870373955,18.295862321491487,25.24017532079786,0.1844862566354465,0.17356019013228197
1,1.2,7,27.443782292248223,34.76061067305975,18.078648243860115,24.837445810832968,0.18097180187495387,0.16300549176235646
1,1.2,8,27.526878056519987,35.390400678750424,18.074958996786965,25.270111158922923,0.18095008752512295,0.16701604041038332
1,1.2,9,27.732427441262367,35.218858518170364,18.288621093449294,25.198919859219185,0.18337221202873027,0.16569858567977724
1,1.2,10,27.815790543616973,35.74998997014349,18.278117029522612,25.290178590425796,0.18093018505278602,0.17082075340238748
2,0.6,1,4.429246334228937,3.0605832316703436,2.2074669403397316,0.3751060802490719,0.0006288377598579566,0.0
2,0.6,2,4.479881107500741,3.034260622794773,2.2387914531553865,0.3458931419832338,0.0005193745246795645,0.0
2,0.6,3,4.437265538854277,3.099466771143761,2.1897587903907025,0.411828142585192,0.0004307438759457637,0.0
2,0.6,4,4.443089529691389,3.03539563953262,2.204030345559745,0.3458044378055192,0.0005946076518572198,0.0
2,0.6,5,4.439996472121386,3.0075722502150954,2.205724804360582,0.3208326156395582,0.0005189605960633132,0.0
2,0.6,6,4.462840743443916,3.0296911829632505,2.229121809795687,0.33795550365532007,0.0006105231998815955,0.0
2,0.6,7,4.508964987392133,3.0132109926091903,2.2826676357057534,0.3292384956220128,0.0005882893648313264,0.0
2,0.6,8,4.43533733101803,3.0292432677141568,2.1945202615300103,0.3436263280813347,0.00046541934282788794,0.0
2,0.6,9,4.429644371945337,3.0391474328173995,2.2089703694778158,0.3579045943219622,0.0004611099839533726,0.0
2,0.6,10,4.395250148773044,3.026657990276208,2.149936423276878,0.33552127523275826,0.0003539163639750396,0.0
2,0.8,1,9.58388392974171,5.887631552570236,6.136852437913979,2.3203261692561967,0.010330891987696721,0.0002482073910645339
2,0.8,2,9.256706813863616,5.793603290043267,5.764428168599977,2.2094707361089596,0.009701159678858162,0.00015255530129672007
2,0.8,3,9.507586968462775,5.763421585143241,6.026391986160796,2.1769207472840826,0.01058179102000166,4.176876809979951e-05
2,0.8,4,9.481112099596771,5.868799549948565,5.997821892762319,2.2802082941685264,0.011202420944501513,2.775195304369545e-05
2,0.8,5,9.486249846128015,5.87605348132915,6.016374368367928,2.28483997569272,0.010446396408878051,0.0001678110447635962
2,0.8,6,9.346750819321802,5.880800204257592,5.865972519908515,2.2941751768279244,0.009572236346712235,5.572039505760096e-05
2,0.8,7,9.280202635046027,5.699742898596766,5.844741519423652,2.1229866103621697,0.009676481581461024,9.706583837151256e-05
2,0.8,8,9.512044481647843,6.0058206683832,6.023970668915453,2.434067506414108,0.01080368906455863,4.147255208261332e-05
2,0.8,9,9.363849419800376,5.663593109642334,5.878060354606073,2.091138565756173,0.010295956648603584,0.00023517693605954127
2,0.8,10,9.36872287921095,5.86560775454921,5.868539976529538,2.2704298215217147,0.008834465598702787,0.0002786330263726159
2,1.0,1,18.000296762319334,18.64793969951801,12.627655498018896,13.786375589025734,0.07155773132221928,0.03028087896508949
2,1.0,2,17.854764185114536,18.983655459497292,12.405707346714792,14.037426698970377,0.06531667000824255,0.031723953754909925
2,1.0,3,18.175109378701293,18.413689861668757,12.695564942472664,13.512041478771069,0.0693897965988663,0.028490948362243647
2,1.0,4,17.963175131277293,19.09185342860946,12.48971200752279,14.179356856848019,0.06654626130193875,0.029086904775146548
2,1.0,5,17.790326325419638,18.470791550932727,12.380944097131096,13.562218776026214,0.06655472277205703,0.029044903777619386
2,1.0,6,17.860265250549084,19.00481553118839,12.411562386296755,14.141474144816971,0.06702284286606586,0.0329559998234697
2,1.0,7,18.31590071665453,18.363300212027962,12.917174625277426,13.491564696330247,0.07225373052144705,0.026180692435327786
2,1.0,8,18.10418749132164,19.04514877290426,12.6143728631072,14.159155705019291,0.07143412272813066,0.03149597582171838
2,1.0,9,18.010417195966536,18.85335035744913,12.609249349784303,13.998234262274188,0.06689742394994343,0.033545938072432745
2,1.0,10,18.06607531616702,18.554898651191067,12.617918176243938,13.597242866942612,0.07019003561087629,0.027443869899044165
2,1.2,1,27.865974929461935,35.45273305154592,18.520106705068525,25.10136904516718,0.18320497903854321,0.16934167949628018
2,1.2,2,27.801818855828152,35.44914458691311,18.391663577280053,25.063433842691374,0.18042056900512457,0.16575814884859272
2,1.2,3,27.640745928495125,36.09221528624625,18.21667342243487,25.291548978284915,0.1814723173091234,0.17644062459480986
2,1.2,4,27.46436751159492,35.71309529488285,18.246322989120628,25.167523362409533,0.18083868823399069,0.16843854746009787
2,1.2,5,27.360329093406566,35.31064045847103,18.115496602273755,24.9385691815326,0.1766777884141751,0.16364600091131423
2,1.2,6,27.38853988329162,35.67792899741159,18.159236547234872,25.26242907065055,0.17511632235250327,0.16817169317793204
2,1.2,7,27.650016777171075,35.07310890757865,18.37891902916131,24.8550732562567,0.18417443647776746,0.16504809513689328
2,1.2,8,27.57332553490113,35.4105476837609,18.2396957728747,25.07242336647677,0.17896087235407312,0.1666296892044299
2,1.2,9,27.393195216036542,35.51757897565658,18.167747450399524,25.070555260318717,0.1810689333739421,0.16680893705463182
2,1.2,10,27.857217829201147,35.200521001042674,18.42918284925234,24.8164134371834,0.17853379216443313,0.1647662326800301
3,0.6,1,4.615236559263636,3.1274971309027135,2.210117163994771,0.34031324002118113,0.0005330000551379367,0.0
3,0.6,2,4.649098863009115,3.1170943061093457,2.234504698317963,0.318225662607631,0.0005927133304932486,0.0
3,0.6,3,4.694407705155696,3.154382724919101,2.275717142354319,0.35172637338121693,0.0007031568039672847,0.0
3,0.6,4,4.567865943950319,3.1481932854216543,2.146706555434164,0.3548712740765208,0.0005968701620875534,0.0
3,0.6,5,4.677249585194907,3.1292894503027053,2.25368405029954,0.3383542598908078,0.0005930538567033619,0.0
3,0.6,6,4.569238399427066,3.133752211134655,2.155907826716867,0.3407310696010717,0.00048427052096332583,0.0
3,0.6,7,4.6875674375438825,3.144621658528367,2.2846932309905834,0.3429297716286846,0.0007518383364201492,0.0
3,0.6,8,4.617454717877653,3.145279787834907,2.203154085746732,0.3513812555216571,0.00035245886434043814,0.0
3,0.6,9,4.602585345133476,3.1402278704822506,2.186258450230973,0.34129167430956076,0.0006673216304891839,0.0
3,0.6,10,4.629306102540947,3.1606718221482986,2.196660630340323,0.3638700451814195,0.0005240599674334163,0.0
3,0.8,1,9.58593699830141,5.672157471493582,5.9181010096274145,1.9515242161831905,0.010006366429540232,2.7785881993359175e-05
3,0.8,2,9.476642338403106,5.817853583802873,5.781212140171887,2.0901919093477486,0.009499798024822053,0.0
3,0.8,3,9.553618568251926,6.062118105789804,5.856019509505654,2.330512343284173,0.01028657448706512,0.00022201870507590265
3,0.8,4,9.679454149924457,6.133467228723067,6.002122443434612,2.409637364077149,0.010104650356920092,0.00030527148348064996
3,0.8,5,9.630251557544161,5.754148033643026,5.931774226837588,2.0193356430997462,0.011874469889737066,6.972819947843307e-05
3,0.8,6,9.458265506025867,5.842921073453144,5.7914125213261824,2.109960537448266,0.0100897485924522,8.35421888053467e-05
3,0.8,7,9.499381322682401,6.039871305830437,5.83051947782784,2.316097791415589,0.010660477011174738,0.00027725407563491185
3,0.8,8,9.72502780725735,5.941553799539939,6.063574105403081,2.2300051945773505,0.011523952964585263,5.5219636102598086e-05
3,0.8,9,9.712066705524661,5.734114445578919,6.036375128556031,2.011523330294539,0.011113112641512048,0.000333273159012956
3,0.8,10,9.516354276266366,6.020657947075133,5.850146835619718,2.2799234543486615,0.011031662122308163,4.187487786493956e-05
3,1.0,1,18.099980780372192,18.531605304240507,12.519431250181253,13.541477206115033,0.06995125078761483,0.03003950824375924
3,1.0,2,18.14724836665559,19.135450213987156,12.474310031799053,13.999243518221022,0.06959018126383959,0.03064771284062298
3,1.0,3,18.082064149043376,19.24896373795396,12.39644834733211,14.15328716895575,0.06914632513722165,0.029001791058059206
3,1.0,4,18.082011820121984,19.072381771409646,12.412882410924755,14.020351381814317,0.0699388829407566,0.03122404916126889
3,1.0,5,18.291405326056783,19.311870342591188,12.637447982161172,14.157734469659284,0.07053279370183511,0.031462376612669624
3,1.0,6,18.5154720647849,19.30153023954032,12.871364854524831,14.299698212445929,0.07441372841141092,0.028286852589641434
3,1.0,7,18.29438574540129,18.9679529223511,12.687566283841228,13.88459625053039,0.07304802568430808,0.03215829730628533
3,1.0,8,17.94104323450515,19.41427572062981,12.321891551267012,14.336489651605097,0.06818586632230485,0.03043690613622236
3,1.0,9,18.127736778240383,18.57500552121834,12.503944913239028,13.543039143473862,0.0717444554049411,0.031226477750719503
3,1.0,10,18.062354671892,18.144083624665427,12.354898339996353,13.015873366369306,0.07007045005414941,0.02645087534464594
3,1.2,1,27.597784859180805,35.78830395792665,18.16001029125192,25.215761397010912,0.18017069385945467,0.1685642902580461
3,1.2,2,27.929153510798756,35.87704102024948,18.356910264944663,25.128942443613038,0.18504983388704319,0.17006077900900568
3,1.2,3,27.827380824944605,35.56624816189144,18.24430235491484,25.005462210656194,0.18298562818729716,0.16176306386779812
3,1.2,4,27.537762736111546,35.391836551223186,18.111313360877887,24.900574659665143,0.18011520716022672,0.16657274045879103
3,1.2,5,27.65282985062715,35.37999552148103,18.175997270948486,24.83265429722084,0.18292198738723767,0.16321824116350653
3,1.2,6,27.75071107935141,35.68856783527311,18.24737775254228,25.15778575142592,0.18557517073799312,0.16392607346333782
3,1.2,7,27.59491926120149,35.81615902715484,18.165998908682127,25.19477262731765,0.18060046189376444,0.16681175795069367
3,1.2,8,27.668812556913373,36.204089887276446,18.148156954480108,25.437979386138196,0.18218349830094166,0.17146894220646092
3,1.2,9,27.497582536812715,35.727998470656516,18.075948315696692,25.23415850964559,0.18238100071044352,0.16722093762378973
3,1.2,10,27.737613435146564,35.816539275757506,18.18237215128656,25.124645180540096,0.17865132928147956,0.165291869321405
4,0.6,1,5.902942304794264,3.698040555239169,2.8194354960012684,0.3423830867490285,0.0014728353922344754,0.0
4,0.6,2,5.900764576006898,3.7196462214748047,2.792184232123995,0.3675959872163462,0.0019870747288664387,0.0
4,0.6,3,6.007225845547266,3.7454429935189983,2.8944874782559897,0.37712770265479406,0.0019859314389650885,0.0
4,0.6,4,5.899133521837774,3.7401060427869783,2.805968398085649,0.3748592961620382,0.0013666500452471976,0.0
4,0.6,5,5.895904426892982,3.7148348275786907,2.807517414056183,0.34727266095260895,0.001594896331738437,0.0
4,0.6,6,5.8473831286644415,3.6898316846921775,2.757711253161137,0.32430337955642985,0.001517113783533765,0.0
4,0.6,7,5.899623608488291,3.722314442646357,2.799434795472005,0.36313090591655744,0.0017392591496132924,0.0
4,0.6,8,5.921569047664737,3.689218311739402,2.809957448062082,0.3419185185893678,0.0017597806757557795,0.0
4,0.6,9,5.964770316261472,3.684098661818843,2.8931780482888647,0.3173250803843883,0.0020980424351887328,0.0
4,0.6,10,5.905546342608036,3.710604730143263,2.7884401235675127,0.35152635809014576,0.0021815334128878284,0.0
4,0.8,1,11.06696446090987,6.721625479882222,6.582756281605678,2.2530621563549444,0.01639958376690947,0.0
4,0.8,2,10.993813660897233,6.661192968895948,6.4794695505292115,2.1735754967073184,0.016767952720785014,0.0
4,0.8,3,10.990759288990409,6.6267183896383735,6.467772491621196,2.1542646933620193,0.017030134536665784,0.00029088692809552173
4,0.8,4,11.118417766209665,6.690403807068529,6.623997170306183,2.2226401156812936,0.01826832380846696,0.00015237567530128825
4,0.8,5,11.263127456547158,6.7531283138130185,6.78220678459631,2.277388878445143,0.019525204510280787,6.927126627874758e-05
4,0.8,6,10.98852905238269,6.742292796966487,6.438917654789654,2.262621551589707,0.017549261083743842,0.00019411552646903858
4,0.8,7,11.173864069192518,6.624466712841072,6.698521495657317,2.1575057383351965,0.01870800033184923,0.00023472881917596376
4,0.8,8,11.13671878982656,6.63844696576274,6.64239588136477,2.158014153137261,0.01835193014068889,5.551314967732982e-05
4,0.8,9,10.908029417702874,6.71700244269854,6.38015939475535,2.229954923917262,0.01744696874607757,0.00027776234653630353
4,0.8,10,10.906068821604654,6.792151040007199,6.438294697725691,2.3254392294996213,0.0177630484219868,0.00040261561315581225
4,1.0,1,18.582259912434537,20.32327973990749,12.040465202536856,14.32306444777014,0.08080864026585434,0.03217318238103662
4,1.0,2,18.631879638448282,20.079642722652665,11.982841396295843,13.982344583163083,0.07784001792516244,0.0311565748962563
4,1.0,3,18.958426449717084,19.946441591044103,12.33311760276706,13.895504271613976,0.08293349326935892,0.02956312518101009
4,1.0,4,18.956789084221306,19.614931521337162,12.32131195640514,13.63754550193422,0.08680970727602852,0.027884732748194096
4,1.0,5,18.810831969631053,20.074775875526537,12.206974538903992,14.089232334816133,0.08281762124326426,0.027910180771752054
4,1.0,6,18.77968514846828,19.51455408467776,12.191685108814465,13.502761782009252,0.08348561872168876,0.028403395041101384
4,1.0,7,18.80547236914306,19.39995788431737,12.223180474768514,13.441531795503977,0.08485967258779445,0.028316425522479073
4,1.0,8,19.001442772004975,19.443296686394568,12.353140675180637,13.450141941890996,0.08779365061800799,0.025973012155681943
4,1.0,9,18.881001114544038,19.7896309442554,12.30592361776768,13.83646137201074,0.0845277268611559,0.028646322984526563
4,1.0,10,18.632907595295812,19.569272177731335,12.035022593894372,13.531361930243438,0.07746998457307666,0.02617900537664457
4,1.2,1,27.682649291806296,36.68338421757609,17.245206897751537,24.997247769330215,0.19401419144647836,0.16686864575335117
4,1.2,2,27.34906156799938,36.232267946863075,16.972636684881262,24.64478029633723,0.1871666202025834,0.1604932526756631
4,1.2,3,27.23268737862594,36.65823101109891,16.869414452292204,24.880432751259036,0.18351210313570634,0.1699118975346117
4,1.2,4,27.475400487318836,36.446500577084194,17.018933064113114,24.86375434833143,0.1898714199507961,0.1639697850517468
4,1.2,5,27.000205770263833,37.14123991914154,16.698930957477433,25.276673607180943,0.18244553864518054,0.1689167916736115
4,1.2,6,27.262364023311775,36.74531151958608,16.925308023640582,25.084319582661713,0.1907201270052242,0.16666974561711403
4,1.2,7,27.004670097891218,36.39376025631328,16.78679204660044,24.85698957356281,0.1825671154933232,0.16275948875047433
4,1.2,8,27.928067220524575,37.39301874509384,17.35028301077192,25.382591820574067,0.1952518304859108,0.1738285587386187
4,1.2,9,27.548834558519303,36.685589911406126,17.141730382848067,25.12275144566441,0.19208627783825674,0.16530281248848097
4,1.2,10,27.49959075537231,37.15781753719546,17.112734971265624,25.224260729572606,0.19252327832580438,0.17179703194867474
